0 0 9 0 0.9142794661577 0.9142794661577 12.550872135124 0.039193816249682 
1 0.005 9 0 0.89135819752063 0.89135819752063 12.529025305587 0.037788039001101 
2 0.01 9 0 0.89753210539532 0.89753210539532 12.529007004495 0.038055237836465 
3 0.015 9 0 0.9622680980792 0.9622680980792 12.606606378674 0.039973886109064 
4 0.02 9 0 1.0057115934971 1.0057115934971 12.649543920515 0.039326889399707 
5 0.025 9 0 0.93866882333009 0.93866882333009 12.588963930784 0.041274542973201 
6 0.03 9 0 1.0078603814066 1.0078603814066 12.676880778608 0.037740761418452 
7 0.035 9 0 1.0471154045901 1.0471154045901 12.752196110037 0.037824513852551 
8 0.04 9 0 1.0791173799465 1.0791173799465 12.811993716973 0.037180372204685 
9 0.045 9 0 1.1200121889837 1.1200121889837 12.826667605939 0.041497878134232 
10 0.05 9 0 1.0115760507298 1.0115760507298 12.719175264607 0.050634630767146 
11 0.055 9 0 1.1219520034848 1.1219520034848 12.82655330117 0.044405493229168 
12 0.06 9 0 1.1556513999634 1.1556513999634 12.845898715529 0.046449908194236 
13 0.065 9 0 1.2993721829338 1.2993721829338 13.028180284377 0.041322525616996 
14 0.07 9 0 1.3188929166496 1.3188929166496 13.075766288519 0.036760653683266 
15 0.075 9 0 1.4775811016985 1.4775811016985 13.25075813199 0.035090068171509 
16 0.08 9 0 1.3180870983061 1.3180870983061 13.10107853694 0.037617942301391 
17 0.085 9 0 1.2758464381182 1.2758464381182 13.063302242517 0.037357252927625 
18 0.09 9 0 1.8027257494092 1.8027257494092 13.62905419073 0.040245596322876 
19 0.095 9 0 1.3077855990676 1.3077855990676 13.116369772832 0.036400180209396 
20 0.1 9 0 1.3540028611572 1.3540028611572 13.101554100078 0.025142436776112 
21 0.105 9 0 1.6004443083361 1.6004443083361 13.428391045958 0.031077330566514 
22 0.11 9 0 1.4724800348244 1.4724800348244 13.383452444313 0.030321347320599 
23 0.115 9 0 1.2963662025287 1.2963662025287 13.182141742687 0.028642520548399 
24 0.12 9 0 1.6805772317957 1.6805772317957 13.662567872392 0.033190964138965 
25 0.125 9 0 1.7342376526078 1.7342376526078 13.749133544419 0.032135548449464 
26 0.13 9 0 1.2520461695231 1.2520461695231 13.133128465779 0.030721536442926 
27 0.135 9 0 1.5852896178645 1.5852896178645 13.603382879482 0.032654391330309 
28 0.14 9 0 1.3879408924925 1.3879408924925 13.395401371392 0.027589720200681 
29 0.145 9 0 1.2621995816421 1.2621995816421 13.22905858854 0.028829752912323 
30 0.15 9 0 1.2428355272386 1.2428355272386 13.183254827263 0.024374390514457 
31 0.155 9 0 1.1699547185135 1.1699547185135 13.084336556394 0.02070798248766 
32 0.16 9 0 1.3237322249796 1.3237322249796 13.240082155209 0.018988847736145 
33 0.165 9 0 1.453234281485 1.453234281485 13.37416465489 0.018037474509169 
34 0.17 9 0 1.7016714305459 1.7016714305459 13.683548045516 0.019048270605815 
35 0.175 9 0 1.6838799092626 1.6838799092626 13.672105179668 0.019922669520313 
36 0.18 9 0 1.4240075867771 1.4240075867771 13.313189888405 0.023270247486774 
37 0.185 9 0 1.0246865620317 1.0246865620317 12.851099975578 0.019601555386924 
38 0.19 9 0 1.2269554242014 1.2269554242014 13.122163130423 0.013890851361754 
39 0.195 9 0 1.5011039914477 1.5011039914477 13.434173752395 0.017658272787477 
40 0.2 9 0 1.3347025540407 1.3347025540407 13.237037292497 0.016031786215666 
41 0.205 9 0 1.4675195871466 1.4675195871466 13.369840273726 0.01485257826856 
42 0.21 9 0 1.4370634355191 1.4370634355191 13.275715215071 0.0098547533312516 
43 0.215 9 0 1.2453493440055 1.2453493440055 13.105979712655 0.0093297415973159 
44 0.22 9 0 1.1631732903312 1.1631732903312 13.0192612761 0.012734745334978 
45 0.225 9 0 1.0791777863657 1.0791777863657 12.921560398211 0.016385472290334 
46 0.23 9 0 1.1726719452036 1.1726719452036 13.057430889029 0.021239985636309 
47 0.235 9 0 1.2553252651394 1.2553252651394 13.168345726976 0.016091695665474 
48 0.24 9 0 0.97563087636426 0.97563087636426 12.808777054011 0.017886683311703 
49 0.245 9 0 1.121413697474 1.121413697474 13.000724639845 0.022797565243265 
50 0.25 9 0 0.80063849279614 0.80063849279614 12.663775753554 0.020052048951635 
51 0.255 9 0 0.98681016356754 0.98681016356754 12.83059461579 0.016299495872797 
52 0.26 9 0 1.0718943941175 1.0718943941175 13.031127502359 0.011553475614222 
53 0.265 9 0 0.88425905814283 0.88425905814283 12.76963701095 0.011428847467363 
54 0.27 9 0 0.81271658412522 0.81271658412522 12.665140741321 0.012797091167004 
55 0.275 9 0 0.84442323332032 0.84442323332032 12.72194902783 0.015674227339295 
56 0.28 9 0 0.88459279156804 0.88459279156804 12.782233929158 0.014424840137524 
57 0.285 9 0 1.2029044207511 1.2029044207511 13.187359934563 0.013392543514458 
58 0.29 9 0 1.4461260100675 1.4461260100675 13.461777008694 0.012453091886438 
59 0.295 9 0 1.7478110949665 1.7478110949665 13.7483079727 0.013258663003456 
60 0.3 9 0 1.2482484958188 1.2482484958188 13.173233632475 0.011227149740494 
