1.72501e-14 6.93889e-15 -9.49241e-15 
1.26843e-14 7.27196e-15 -1.02141e-14 
1.71391e-14 5.66214e-15 -1.02418e-14 
1.45162e-14 9.76996e-15 -1.09079e-14 
1.76803e-14 4.77396e-15 -9.49241e-15 
1.75415e-14 2.88658e-15 -1.07414e-14 
1.89571e-14 1.25455e-14 -1.05471e-14 
1.85824e-14 6.21725e-15 -1.15463e-14 
1.385e-14 3.55271e-15 -7.13318e-15 
1.89293e-14 1.0103e-14 -8.02136e-15 
1.68893e-14 7.10543e-15 -9.13158e-15 
2.03448e-14 5.9952e-15 -9.64506e-15 
1.74166e-14 7.10543e-15 -8.46545e-15 
1.54043e-14 7.32747e-15 -9.50628e-15 
1.57929e-14 7.54952e-15 -9.46465e-15 
1.26982e-14 6.21725e-15 -7.23033e-15 
1.93595e-14 7.77156e-15 -6.89726e-15 
2.02269e-14 9.54792e-15 -7.77156e-15 
1.83534e-14 5.55112e-15 -9.43863e-15 
1.87489e-14 8.43769e-15 -1.21014e-14 
1.91271e-14 6.88338e-15 -1.01447e-14 
2.04697e-14 8.71525e-15 -7.37604e-15 
1.96995e-14 8.65974e-15 -7.53564e-15 
1.63619e-14 1.16573e-14 -8.75688e-15 
1.90681e-14 5.77316e-15 -8.57647e-15 
1.92624e-14 9.88098e-15 -4.89886e-15 
1.68476e-14 1.16018e-14 -1.13659e-14 
1.7486e-14 4.55191e-15 -6.56419e-15 
1.90403e-14 7.49401e-15 -1.1019e-14 
1.99007e-14 4.44089e-15 -4.32987e-15 
1.68199e-14 8.9373e-15 -5.7454e-15 
1.77081e-14 8.09075e-15 -8.97893e-15 
1.74305e-14 6.46705e-15 -9.71445e-17 
1.50435e-14 1.07137e-14 -6.67522e-15 
1.57097e-14 8.63198e-15 -1.17684e-14 
1.26565e-14 1.07414e-14 -1.44884e-14 
1.4988e-14 8.9373e-15 -1.05194e-14 
1.4988e-14 8.10463e-15 -1.10745e-14 
1.61537e-14 1.11022e-14 -8.04912e-15 
1.70419e-14 1.35447e-14 -9.15934e-15 
1.54321e-14 1.10467e-14 -1.11439e-14 
1.33227e-14 8.71525e-15 -1.07275e-14 
1.59317e-14 9.38138e-15 -1.4766e-14 
1.39888e-14 5.88418e-15 -1.14353e-14 
1.26565e-14 7.88258e-15 -9.76996e-15 
1.33227e-14 6.88338e-15 -9.47853e-15 
1.67644e-14 7.54952e-15 -9.85323e-15 
1.58207e-14 6.32827e-15 -1.36557e-14 
1.67089e-14 7.21645e-15 -1.24067e-14 
1.37668e-14 7.32747e-15 -1.20737e-14 
1.93734e-14 8.10463e-15 -1.34337e-14 
1.74305e-14 6.88338e-15 -1.12133e-14 
1.78191e-14 9.99201e-15 -9.85323e-15 
2.08999e-14 1.15463e-14 -1.36557e-14 
1.95122e-14 9.10383e-15 -1.29063e-14 
1.5099e-14 8.65974e-15 -1.45994e-14 
1.77636e-14 5.21805e-15 -1.34892e-14 
1.30451e-14 8.54872e-15 -1.40998e-14 
1.80134e-14 4.88498e-15 -1.08247e-14 
1.95677e-14 6.88338e-15 -1.66533e-14 
1.17961e-14 1.16573e-14 -1.63203e-14 
1.63758e-14 4.88498e-15 -1.17684e-14 
1.25455e-14 6.66134e-15 -1.80411e-14 
1.69864e-14 1.04361e-14 -1.28231e-14 
1.32394e-14 7.32747e-15 -1.17129e-14 
1.43496e-14 1.26565e-14 -1.36002e-14 
1.72917e-14 1.18794e-14 -8.27116e-15 
1.27398e-14 1.02141e-14 -1.14908e-14 
1.35725e-14 1.39333e-14 -5.77316e-15 
1.06026e-14 1.53211e-14 -9.60343e-15 
1.39611e-14 1.28231e-14 -6.99441e-15 
1.69864e-14 1.18239e-14 -9.9365e-15 
1.40443e-14 2.9976e-15 -7.04992e-15 
9.21485e-15 1.65423e-14 -9.4369e-15 
1.28786e-14 1.29341e-14 -9.49241e-15 
1.44329e-14 8.6875e-15 -8.54872e-15 
1.35447e-14 1.89293e-14 -6.82787e-15 
1.71529e-14 7.94503e-15 -9.32587e-15 
1.16018e-14 1.37598e-14 -1.37668e-14 
7.27196e-15 1.08941e-14 -1.66533e-15 
1.29896e-14 1.37668e-14 -7.71605e-15 
1.49325e-14 7.43849e-15 -5.60663e-15 
1.59317e-14 1.03806e-14 -8.27116e-15 
1.4988e-14 7.66054e-15 -7.99361e-15 
2.02061e-14 9.21485e-15 -8.21565e-15 
1.65423e-14 7.99361e-15 -6.66134e-15 
1.15463e-14 9.21485e-15 -5.4956e-15 
1.59872e-14 9.4369e-15 -3.55271e-15 
1.78746e-14 9.32587e-15 -3.27516e-15 
1.6015e-14 1.15463e-14 -2.60902e-15 
1.06165e-14 1.08802e-14 -5.55112e-15 
1.07553e-14 1.16573e-14 -4.66294e-15 
1.28994e-14 1.09912e-14 -4.88498e-15 
1.39264e-14 9.76996e-15 -6.66134e-16 
1.40409e-14 1.0103e-14 -3.4972e-15 
1.26427e-14 1.35447e-14 -4.71845e-15 
1.38292e-14 9.99201e-15 -1.27676e-15 
1.28508e-14 9.99201e-15 -4.21885e-15 
1.3517e-14 5.9952e-15 -5.16254e-15 
1.19349e-14 8.43769e-15 -3.83027e-15 
1.11577e-14 1.16573e-14 -2.94209e-15 
1.14353e-14 1.55431e-14 -4.38538e-15 
1.08247e-14 1.09912e-14 -3.66374e-15 
9.04832e-15 1.11022e-14 -4.27436e-15 
9.99201e-15 1.08802e-14 -3.38618e-15 
1.30451e-14 1.09912e-14 -3.10862e-15 
1.01585e-14 9.76996e-15 -2.16493e-15 
9.04832e-15 4.21885e-15 -1.05471e-15 
9.4369e-15 9.88098e-15 1.94289e-15 
1.04361e-14 1.36557e-14 -1.16573e-15 
1.22125e-14 7.60503e-15 -1.22125e-15 
1.14353e-14 1.12133e-14 -2.22045e-15 
1.20459e-14 3.83027e-15 3.33067e-15 
1.07692e-14 8.64586e-15 1.83187e-15 
1.03251e-14 6.09929e-15 -1.38778e-15 
9.88098e-15 6.23113e-15 -3.09475e-15 
1.09912e-14 1.06443e-14 -1.66533e-16 
1.21014e-14 5.96745e-15 -2.64719e-15 
1.03251e-14 1.02141e-14 -1.70003e-15 
1.38778e-14 7.88258e-15 -7.49401e-16 
9.54792e-15 7.38298e-15 1.72085e-15 
1.23235e-14 5.32907e-15 1.94289e-15 
7.10543e-15 7.32747e-15 -1.72085e-15 
1.25455e-14 3.9968e-15 -2.7478e-15 
1.18794e-14 8.99281e-15 -3.38618e-15 
1.28786e-14 6.66134e-15 -7.10543e-15 
1.38778e-14 5.32907e-15 -6.10623e-16 
1.16573e-14 7.10543e-15 -1.55431e-15 
1.26565e-14 8.32667e-15 1.60982e-15 
1.12133e-14 1.43219e-14 7.77156e-16 
1.31006e-14 8.99281e-15 8.88178e-16 
1.21014e-14 1.42109e-14 3.77476e-15 
1.07692e-14 7.99361e-15 1.60982e-15 
1.31006e-14 9.65894e-15 3.21965e-15 
1.17684e-14 9.76996e-15 2.94209e-15 
1.27121e-14 1.26565e-14 2.22045e-15 
1.38223e-14 1.21014e-14 2.44249e-15 
1.58207e-14 1.38778e-14 5.10703e-15 
1.39333e-14 1.06581e-14 4.16334e-15 
1.24345e-14 1.64313e-14 4.996e-15 
1.249e-14 9.76996e-15 1.9984e-15 
1.29341e-14 9.65894e-15 3.66374e-15 
9.10383e-15 1.03251e-14 1.83187e-15 
1.34476e-14 2.03171e-14 3.71925e-15 
1.13867e-14 1.28231e-14 2.33147e-15 
1.41831e-14 8.38218e-15 3.38618e-15 
1.58901e-14 1.31561e-14 3.83027e-15 
1.30451e-14 1.33227e-14 3.88578e-15 
1.62093e-14 1.07137e-14 5.88418e-15 
1.53766e-14 1.3517e-14 4.77396e-15 
1.49325e-14 1.16435e-14 5.71765e-15 
1.17684e-14 1.78468e-14 4.55191e-15 
1.38778e-14 1.5505e-14 4.996e-15 
1.25455e-14 1.60427e-14 5.05151e-15 
1.38778e-14 1.78468e-14 6.32827e-15 
1.59872e-14 1.02834e-14 6.43929e-15 
1.56541e-14 1.36002e-14 7.10543e-15 
1.35447e-14 1.34059e-14 8.10463e-15 
1.46549e-14 1.35447e-14 2.72005e-15 
1.37668e-14 1.77081e-14 5.4956e-15 
1.36557e-14 1.20459e-14 5.77316e-15 
1.16573e-14 1.50435e-14 9.49241e-15 
1.78746e-14 1.09357e-14 7.10543e-15 
1.16573e-14 1.28786e-14 7.88258e-15 
1.27676e-14 1.37668e-14 4.27436e-15 
1.19904e-14 1.34337e-14 7.82707e-15 
1.72085e-14 1.43219e-14 6.05072e-15 
1.19904e-14 1.27676e-14 5.9952e-15 
1.09912e-14 1.35447e-14 6.10623e-15 
1.27676e-14 1.02141e-14 8.90954e-15 
1.43219e-14 1.23235e-14 8.54872e-15 
1.43219e-14 1.43219e-14 6.91114e-15 
1.24345e-14 1.28786e-14 4.46865e-15 
1.60982e-14 1.17684e-14 4.32987e-15 
1.37668e-14 1.38778e-14 6.96665e-15 
1.27676e-14 1.02141e-14 6.30052e-15 
1.23235e-14 1.23235e-14 8.52096e-15 
1.35447e-14 1.59872e-14 6.56419e-15 
1.62648e-14 1.4988e-14 1.02973e-14 
1.36557e-14 1.68754e-14 7.02216e-15 
1.49325e-14 1.24345e-14 6.48787e-16 
1.89848e-14 1.11022e-14 2.14065e-15 
1.56541e-14 1.25455e-14 8.62505e-15 
1.54876e-14 1.16573e-14 4.35763e-15 
1.52101e-14 9.32587e-15 9.4369e-15 
1.65423e-14 1.32117e-14 4.46865e-15 
1.31561e-14 1.9762e-14 1.30451e-15 
1.17129e-14 1.17684e-14 3.44169e-15 
1.38362e-14 1.56541e-14 7.99361e-15 
1.36835e-14 1.80966e-14 7.54952e-15 
1.40166e-14 8.99281e-15 5.88418e-15 
1.22957e-14 1.31006e-14 1.04361e-14 
1.9762e-14 1.33227e-14 9.21485e-15 
1.65701e-14 1.56541e-14 7.16094e-15 
1.9814e-14 1.4766e-14 6.60583e-15 
1.95052e-14 1.40998e-14 1.06026e-14 
1.52309e-14 1.56541e-14 7.99361e-15 
1.6466e-14 1.9873e-14 1.21014e-14 
1.70627e-14 1.59872e-14 1.06581e-14 
1.63897e-14 1.4877e-14 1.32117e-14 
1.2379e-14 1.38223e-14 1.59872e-14 
1.34615e-14 1.55431e-14 1.05471e-14 
1.6015e-14 1.39888e-14 1.26565e-14 
1.64174e-14 1.04361e-14 1.05471e-14 
2.26485e-14 1.13243e-14 7.21645e-15 
1.91513e-14 1.53766e-14 1.13243e-14 
1.26565e-14 1.93734e-14 6.43929e-15 
1.45162e-14 1.88183e-14 8.77076e-15 
2.22045e-14 1.57097e-14 4.32987e-15 
1.84019e-14 1.52656e-14 3.9968e-15 
1.18516e-14 1.57652e-14 1.38778e-14 
1.94567e-14 1.36557e-14 1.17684e-14 
1.29896e-14 1.23235e-14 1.29896e-14 
1.85407e-14 1.65423e-14 1.34337e-14 
1.58207e-14 1.67644e-14 9.54792e-15 
1.15463e-14 1.51545e-14 9.54792e-15 
8.82627e-15 9.65894e-15 1.57652e-14 
1.54876e-14 1.02141e-14 1.06581e-14 
1.52101e-14 1.18516e-14 1.46549e-14 
1.36002e-14 7.85483e-15 1.28786e-14 
1.88738e-14 8.52096e-15 1.02141e-14 
1.03806e-14 1.17961e-14 1.35447e-14 
1.50435e-14 9.57567e-15 1.22125e-14 
1.04361e-14 9.35363e-15 1.26565e-14 
1.72085e-14 1.04083e-14 1.22125e-14 
1.57652e-14 1.02696e-14 1.13243e-14 
1.35447e-14 1.35447e-14 1.05471e-14 
2.11497e-14 1.249e-14 1.52101e-14 
1.34892e-14 1.06026e-14 9.21485e-15 
1.2268e-14 9.54792e-15 1.21014e-14 
1.37668e-14 1.04361e-14 5.21805e-15 
1.54876e-14 9.4369e-15 1.69864e-14 
1.29896e-14 8.38218e-15 1.11022e-14 
1.84297e-14 7.04992e-15 1.9984e-15 
1.36557e-14 8.38218e-15 1.21569e-14 
1.17267e-14 9.99201e-15 7.21645e-15 
1.17406e-14 9.04832e-15 1.09635e-14 
1.11161e-14 8.49321e-15 1.33643e-14 
1.15463e-14 1.23235e-14 1.21569e-14 
1.11335e-14 9.38138e-15 6.45317e-15 
1.14266e-14 1.19349e-14 1.33504e-14 
1.22957e-14 1.18794e-14 1.29341e-14 
1.32117e-14 1.08247e-14 8.32667e-15 
1.17684e-14 1.16018e-14 1.37113e-14 
1.09635e-14 1.00475e-14 7.60503e-15 
1.0103e-14 9.21485e-15 2.02061e-14 
8.96505e-15 1.39888e-14 8.88178e-15 
1.06859e-14 1.14353e-14 1.06581e-14 
1.15186e-14 8.88178e-15 3.21965e-15 
1.113e-14 8.99281e-15 1.18794e-14 
9.4369e-15 1.29896e-14 1.03251e-14 
9.65894e-15 1.13243e-14 3.55271e-15 
9.71445e-15 1.32117e-14 1.4988e-14 
8.16014e-15 1.07692e-14 1.0103e-14 
1.06581e-14 1.4877e-14 1.42109e-14 
1.05471e-14 1.35447e-14 6.43929e-15 
8.54872e-15 7.21645e-15 6.77236e-15 
6.60583e-15 1.02141e-14 1.26565e-14 
6.27276e-15 1.30451e-14 9.15934e-15 
1.0103e-14 1.249e-14 1.55986e-14 
4.10783e-15 1.45439e-14 9.9365e-15 
7.54952e-15 1.03806e-14 9.38138e-15 
1.06581e-14 7.93809e-15 1.38223e-14 
9.88098e-15 9.9365e-15 7.66054e-15 
8.49321e-15 1.28786e-14 9.96425e-15 
1.26565e-14 1.35447e-14 7.96585e-15 
9.15934e-15 1.07137e-14 1.27676e-14 
4.60743e-15 1.50435e-14 1.385e-14 
4.16334e-15 1.31561e-14 1.34615e-14 
5.82867e-15 1.57652e-14 1.46827e-14 
1.24345e-14 1.39333e-14 1.26843e-14 
7.91034e-15 1.20459e-14 1.13607e-14 
1.25178e-14 1.49325e-14 1.17822e-14 
5.80092e-15 1.52656e-14 1.14214e-14 
7.47319e-15 1.85962e-14 1.03806e-14 
3.92741e-15 1.69309e-14 9.9365e-15 
5.80092e-15 1.64313e-14 8.00748e-15 
-1.83187e-15 1.78746e-14 9.52016e-15 
5.05151e-15 1.67644e-14 1.26565e-14 
4.10783e-15 1.63203e-14 1.03806e-14 
2.66454e-15 1.7375e-14 1.06859e-14 
4.10783e-15 1.7597e-14 8.38218e-15 
-1.38778e-15 1.56541e-14 1.06581e-14 
3.10862e-15 1.62648e-14 9.13158e-15 
2.66454e-15 1.61537e-14 1.13243e-14 
-5.55112e-16 1.71807e-14 9.4369e-15 
-6.66134e-16 1.57652e-14 8.82627e-15 
-6.66134e-16 1.63203e-14 8.21565e-15 
-6.66134e-16 1.44607e-14 1.11855e-14 
0 1.55709e-14 1.25178e-14 
-1.44329e-15 1.44884e-14 8.38218e-15 
-1.66533e-15 1.75693e-14 7.09155e-15 
-2.22045e-15 1.80966e-14 9.61731e-15 
-1.55431e-15 1.85685e-14 1.0561e-14 
-2.22045e-15 1.49047e-14 7.36911e-15 
-2.33147e-15 1.59178e-14 7.71605e-15 
-4.21885e-15 1.95816e-14 1.04222e-14 
-3.44169e-15 1.05749e-14 7.98146e-15 
-2.33147e-15 1.41276e-14 9.41608e-15 
-3.21965e-15 1.17406e-14 1.0103e-14 
-3.33067e-15 1.113e-14 6.00908e-15 
-5.88418e-15 1.38778e-14 9.6867e-15 
-4.88498e-15 1.78468e-14 9.79772e-15 
-3.21965e-15 1.32672e-14 7.71605e-15 
-1.44329e-15 1.45439e-14 5.7454e-15 
-4.66294e-15 1.84297e-14 3.9968e-15 
-7.32747e-15 1.69864e-14 9.04832e-15 
-4.32987e-15 1.67089e-14 1.2379e-14 
-7.32747e-15 1.78746e-14 8.27116e-15 
-3.21965e-15 1.45994e-14 6.71685e-15 
1.11022e-16 1.77081e-14 7.88258e-15 
-4.27436e-15 1.48215e-14 8.65974e-15 
-1.16573e-15 1.84297e-14 7.93809e-15 
-7.82707e-15 1.4877e-14 9.27036e-15 
-5.71765e-15 1.23235e-14 8.16014e-15 
-3.46945e-15 1.83187e-14 8.49321e-15 
-7.18869e-15 1.69864e-14 1.00475e-14 
-5.41234e-16 1.66533e-14 9.71445e-15 
-4.93008e-15 1.55431e-14 1.09912e-14 
-6.12531e-15 1.70974e-14 1.05471e-14 
-3.69843e-15 1.34337e-14 9.71445e-15 
1.1692e-15 1.4988e-14 9.21485e-15 
-1.1123e-14 1.13243e-14 1.14353e-14 
-8.94423e-15 1.19904e-14 1.04916e-14 
-5.37417e-15 1.40998e-14 1.20459e-14 
-7.04298e-15 1.25455e-14 1.07137e-14 
-6.29618e-15 1.53211e-14 1.41553e-14 
-8.6077e-15 1.58762e-14 1.06026e-14 
-4.94743e-15 1.11022e-14 1.4877e-14 
-5.64826e-15 1.54321e-14 1.07692e-14 
-3.9968e-15 1.24345e-14 1.24345e-14 
-2.77556e-16 1.24345e-14 1.67644e-14 
-2.58127e-15 1.28786e-14 1.54876e-14 
-6.18949e-15 1.29341e-14 1.39888e-14 
-5.27356e-15 1.57097e-14 1.18239e-14 
-4.82947e-15 1.33782e-14 1.44329e-14 
1.22125e-15 1.19349e-14 1.36002e-14 
-2.94209e-15 1.249e-14 1.43219e-14 
2.16493e-15 1.40443e-14 1.2601e-14 
-1.38778e-15 1.32394e-14 1.71529e-14 
-3.33067e-16 1.40998e-14 1.69309e-14 
-5.55112e-16 1.35864e-14 1.4766e-14 
-2.33147e-15 1.30417e-14 1.20459e-14 
2.44249e-15 1.25733e-14 1.18794e-14 
-8.88178e-16 1.43913e-14 1.36557e-14 
7.77156e-16 1.51268e-14 1.249e-14 
2.22045e-16 1.07137e-14 9.99201e-15 
4.21885e-15 1.66533e-14 1.04361e-14 
-1.33227e-15 1.17129e-14 1.04916e-14 
1.66533e-15 1.52101e-14 8.65974e-15 
2.22045e-15 1.06026e-14 1.11577e-14 
2.9976e-15 1.32672e-14 1.62648e-14 
4.44089e-16 1.78191e-14 1.19904e-14 
3.44169e-15 1.92069e-14 1.58762e-14 
1.66533e-15 1.90958e-14 1.44884e-14 
-1.11022e-16 2.27596e-14 1.42664e-14 
-4.44089e-16 1.84297e-14 1.60427e-14 
3.44169e-15 2.17604e-14 8.16014e-15 
2.22045e-15 1.96509e-14 2.36755e-14 
4.16334e-15 2.17604e-14 1.88183e-14 
4.60743e-15 2.04281e-14 1.23235e-14 
3.38618e-15 1.16573e-14 1.83742e-14 
4.55191e-15 1.9762e-14 2.1011e-14 
-8.60423e-16 1.93179e-14 1.58484e-14 
9.4369e-16 1.63203e-14 1.28508e-14 
-8.32667e-16 2.29816e-14 1.91513e-14 
-1.47105e-15 2.23155e-14 1.80411e-14 
5.03764e-15 1.59872e-14 1.52794e-14 
-6.66134e-16 1.70974e-14 1.3059e-14 
-3.73312e-15 1.59872e-14 2.0331e-14 
-5.75928e-15 1.75415e-14 1.89293e-14 
-5.41234e-16 1.68754e-14 2.4751e-14 
-1.58207e-15 1.65423e-14 1.14596e-14 
3.71925e-15 1.68754e-14 1.64313e-14 
2.05391e-15 1.40998e-14 1.59161e-14 
-5.38458e-15 1.46549e-14 1.5701e-14 
7.77156e-16 1.43219e-14 1.61364e-14 
-4.94049e-15 1.52101e-14 1.79405e-14 
3.55271e-15 1.32117e-14 1.37806e-14 
1.22125e-15 1.43219e-14 1.73403e-14 
7.21645e-16 1.60982e-14 1.49394e-14 
-9.60343e-15 1.43219e-14 1.6244e-14 
-3.33067e-16 1.39888e-14 1.47174e-14 
-4.88498e-15 1.31006e-14 1.53766e-14 
2.27596e-15 1.39888e-14 1.83395e-14 
-7.71605e-15 1.54321e-14 1.7774e-14 
5.10703e-15 1.22125e-14 1.90681e-14 
1.16573e-15 1.57652e-14 1.87524e-14 
-1.44329e-15 1.59872e-14 1.83334e-14 
2.77556e-16 1.19904e-14 1.63775e-14 
-5.55112e-17 1.12133e-14 1.58033e-14 
3.33067e-16 1.43219e-14 1.93456e-14 
2.44249e-15 1.59872e-14 1.88669e-14 
2.498e-15 1.25455e-14 2.10457e-14 
3.88578e-16 1.60982e-14 1.97758e-14 
7.77156e-16 1.35447e-14 1.74444e-14 
2.94209e-15 1.28786e-14 1.93595e-14 
1.72085e-15 1.4766e-14 1.82354e-14 
-4.996e-16 1.16573e-14 1.82909e-14 
7.77156e-16 1.44329e-14 1.67921e-14 
8.60423e-16 1.23235e-14 1.54876e-14 
-5.55112e-17 1.60982e-14 1.9873e-14 
1.97065e-15 1.36557e-14 2.08722e-14 
-6.93889e-16 1.4988e-14 2.15106e-14 
-2.35922e-15 1.45439e-14 1.99285e-14 
-8.32667e-17 1.46549e-14 2.00118e-14 
-1.94289e-15 1.58207e-14 2.08167e-14 
4.57967e-16 1.53766e-14 2.03726e-14 
-2.13718e-15 1.49325e-14 2.29261e-14 
-1.15186e-15 1.72085e-14 2.27041e-14 
-1.47798e-15 1.47105e-14 2.14828e-14 
-1.67227e-15 1.80411e-14 2.66454e-14 
-1.18655e-15 1.52656e-14 2.7478e-14 
-1.35308e-16 1.63758e-14 2.5091e-14 
-2.60209e-16 1.72085e-14 2.69784e-14 
1.66533e-15 1.13243e-14 2.59237e-14 
-1.33921e-15 1.35447e-14 2.80886e-14 
2.498e-16 1.38223e-14 2.42029e-14 
-1.54043e-15 1.37113e-14 2.42584e-14 
-1.52656e-16 1.19349e-14 2.32592e-14 
-4.57967e-16 9.21485e-15 2.39253e-14 
2.70617e-15 1.33227e-14 2.89213e-14 
1.55431e-15 1.07414e-14 3.17524e-14 
4.57967e-16 1.41276e-14 2.2371e-14 
-1.33227e-15 1.84575e-14 2.09277e-14 
1.94289e-16 6.88338e-15 2.63678e-14 
2.498e-15 1.1352e-14 1.9873e-14 
1.33227e-15 1.08524e-14 1.55431e-14 
-8.74301e-16 1.60982e-14 2.2371e-14 
2.91434e-16 1.81452e-14 2.14273e-14 
4.71845e-16 1.45856e-14 2.01505e-14 
-9.85323e-16 1.84939e-14 2.91989e-14 
4.31599e-15 1.34198e-14 2.79221e-14 
3.66374e-15 1.38292e-14 2.26485e-14 
3.59435e-15 1.33088e-14 2.39253e-14 
2.88658e-15 1.99563e-14 1.93179e-14 
2.62984e-15 1.71113e-14 2.73115e-14 
1.3288e-15 8.75688e-15 2.05391e-14 
9.4022e-16 1.51545e-14 2.37588e-14 
-1.14318e-15 1.82909e-14 2.31482e-14 
2.26902e-15 1.5099e-14 2.36478e-14 
4.59355e-15 1.54043e-14 1.89848e-14 
3.63598e-15 1.95399e-14 3.03091e-14 
1.60982e-15 1.50158e-14 3.03646e-14 
-1.30451e-15 1.68199e-14 2.64788e-14 
3.52496e-15 1.32949e-14 2.69784e-14 
-3.33067e-16 1.46827e-14 1.83742e-14 
-3.55271e-15 1.50158e-14 2.45359e-14 
-9.4369e-16 1.38778e-14 2.15383e-14 
-2.33147e-15 1.59595e-14 2.52576e-14 
-2.498e-16 1.72362e-14 1.87628e-14 
-8.32667e-16 1.49603e-14 2.24265e-14 
-1.83187e-15 1.385e-14 2.03726e-14 
-1.11022e-16 1.11855e-14 2.21489e-14 
-1.66533e-16 1.1241e-14 2.58682e-14 
-5.55112e-17 2.08167e-14 2.20379e-14 
-1.9984e-15 1.73472e-14 2.03171e-14 
1.33227e-15 9.90874e-15 2.10942e-14 
1.16573e-15 1.7375e-14 2.12608e-14 
1.77636e-15 1.67366e-14 2.11497e-14 
-1.44329e-15 1.52378e-14 2.13718e-14 
6.10623e-16 1.1241e-14 2.22045e-14 
4.94049e-15 1.84575e-14 1.89293e-14 
9.99201e-16 1.60427e-14 1.80411e-14 
1.66533e-15 1.36002e-14 2.04836e-14 
-8.32667e-16 1.89571e-14 1.89848e-14 
1.11022e-15 1.30729e-14 1.9873e-14 
2.38698e-15 1.65146e-14 1.79301e-14 
7.77156e-16 1.65701e-14 1.80966e-14 
2.38698e-15 1.14631e-14 1.90958e-14 
5.66214e-15 1.50019e-14 1.71529e-14 
4.44089e-16 1.16296e-14 1.59317e-14 
5.55112e-15 1.70558e-14 1.85962e-14 
3.21965e-15 1.29341e-14 1.62648e-14 
3.69149e-15 1.24761e-14 1.76525e-14 
1.05471e-15 1.36835e-14 2.09832e-14 
3.2474e-15 1.07692e-14 2.4869e-14 
1.47105e-15 1.18378e-14 2.26485e-14 
2.83107e-15 9.86711e-15 2.04836e-14 
1.63758e-15 1.28647e-14 1.84297e-14 
2.80331e-15 1.18378e-14 2.14273e-14 
3.63598e-15 1.64868e-14 1.94844e-14 
5.55112e-16 1.20459e-14 1.63758e-14 
4.996e-16 6.99441e-15 2.07057e-14 
5.55112e-17 8.22953e-15 2.16493e-14 
-8.25728e-16 1.98452e-14 1.77081e-14 
2.89352e-15 6.71685e-15 1.9873e-14 
1.40339e-15 1.42664e-14 1.66533e-14 
-5.20417e-17 1.25455e-14 1.88738e-14 
-7.91034e-16 1.31839e-14 1.86517e-14 
-1.7486e-15 9.85323e-15 2.22045e-14 
7.91034e-16 9.6867e-15 1.85407e-14 
1.3739e-15 9.54792e-15 1.96509e-14 
-5.96745e-16 1.2601e-14 1.94289e-14 
1.76248e-15 1.50713e-14 1.55431e-14 
4.71845e-15 1.04083e-14 1.94289e-14 
2.13718e-15 1.45162e-14 1.59872e-14 
1.30451e-15 1.81799e-14 1.11022e-14 
3.52496e-15 1.43774e-14 1.59872e-14 
1.36002e-15 1.03251e-14 1.89848e-14 
9.4369e-16 1.249e-14 1.90403e-14 
4.44089e-16 1.82077e-14 2.03726e-14 
1.30451e-15 1.69309e-14 1.96509e-14 
-1.11022e-15 1.75415e-14 2.24265e-14 
4.46865e-15 1.27676e-14 1.78746e-14 
1.52656e-15 2.15938e-14 1.14908e-14 
1.55431e-15 1.5099e-14 1.32672e-14 
4.96825e-15 2.18159e-14 1.54876e-14 
