0 0 0.72821529701813 1.0898627587129 -3.2802123522028 -2.1903495934898 
1 0.003 0.72835207176265 1.0900674587529 -3.2804266822566 -2.1903592235037 
2 0.006 0.72851315036788 1.0903085324762 -3.2806680890711 -2.1903595565949 
3 0.009 0.72868949771369 1.0905724577269 -3.2809325436672 -2.1903600859403 
4 0.012 0.72887683776469 1.0908528348978 -3.2812136510263 -2.1903608161285 
5 0.015 0.72906927702017 1.0911408436484 -3.2815025965154 -2.190361752867 
6 0.018 0.72925925965072 1.091425175761 -3.281788078898 -2.190362903137 
7 0.021 0.72943751441297 1.0916919556924 -3.2820562304014 -2.190364274709 
8 0.024 0.72959299505485 1.0919246513828 -3.2822905277802 -2.1903658763974 
9 0.027 0.72971281565022 1.0921039774765 -3.2824716945599 -2.1903677170834 
10 0.03 0.72978218257961 1.0922077935229 -3.2825776003054 -2.1903698067825 
11 0.033 0.72978432771938 1.0922110039854 -3.2825831586686 -2.1903721546832 
12 0.036 0.72970044664976 1.092085465763 -3.2824602352408 -2.1903747694778 
13 0.039 0.72950964682961 1.0917999106267 -3.2821775694257 -2.190377658799 
14 0.042 0.72918891357211 1.0913198942988 -3.2817007215642 -2.1903808272654 
15 0.045 0.72871310229176 1.0906077848488 -3.2809920616006 -2.1903842767517 
16 0.048 0.72805496781508 1.0896228065611 -3.2800108108255 -2.1903880042644 
17 0.051 0.72718524386387 1.0883211588909 -3.2787131586105 -2.1903919997196 
18 0.054 0.72607278862979 1.0866562343344 -3.277052479695 -2.1903962453606 
19 0.057 0.72468481616955 1.0845789647402 -3.2749796772151 -2.1904007124749 
20 0.06 0.72298723334945 1.0820383255872 -3.2724436849817 -2.1904053593946 
21 0.063 0.72094510675574 1.0789820347729 -3.2693921629639 -2.190410128191 
22 0.066 0.71852328652152 1.0753574862467 -3.265772428442 -2.1904149421952 
23 0.069 0.71568721152979 1.0711129550936 -3.2615326574115 -2.190419702318 
24 0.072 0.71240391802369 1.0661991070422 -3.2566233941878 -2.1904242871456 
25 0.075 0.70864327539721 1.0605708479762 -3.2509993969805 -2.1904285490043 
26 0.078 0.7043794557368 1.0541895232818 -3.244621838508 -2.1904323152263 
27 0.081 0.69959262956197 1.0470254557296 -3.23746084658 -2.1904353908504 
28 0.084 0.69427086191523 1.0390607832042 -3.229498344482 -2.1904375612778 
29 0.087 0.68841215483781 1.0302925155174 -3.220731120613 -2.1904386050956 
30 0.09 0.68202654106266 1.0207356678742 -3.2111739714821 -2.1904383036079 
31 0.093 0.6751380983232 1.010426275531 -3.2008627372755 -2.1904364617445 
32 0.096 0.66778671722822 0.99942403963548 -3.1898569622055 -2.19043292257 
33 0.099 0.66002941877637 0.98781429904707 -3.1782418957101 -2.190427596663 
34 0.102 0.65194100203002 0.97570899965979 -3.1661294802794 -2.1904204806196 
35 0.105 0.6436138121888 0.96324634729607 -3.1536580223821 -2.1904116750861 
36 0.108 0.63515646095428 0.95058889257685 -3.1409902903849 -2.1904013978081 
37 0.111 0.62669141038753 0.93791991487052 -3.1283098954531 -2.1903899805826 
38 0.114 0.61835143261131 0.92543812380679 -3.1158159807207 -2.1903778569139 
39 0.117 0.61027508732454 0.91335089082693 -3.1037164275281 -2.1903655367011 
40 0.12 0.60260150496475 0.90186644155197 -3.0922200032613 -2.1903535617094 
41 0.123 0.59546484234548 0.89118555796975 -3.081528024962 -2.1903424669923 
42 0.126 0.58898884487407 0.88149344013248 -3.0718261770835 -2.190332736951 
43 0.129 0.58328195385451 0.87295238364036 -3.0632771475361 -2.1903247638957 
44 0.132 0.57843333611385 0.86569583749472 -3.0560146639597 -2.190318826465 
45 0.135 0.57451011009363 0.85982425260635 -3.0501393129456 -2.1903150603392 
46 0.138 0.57155587666982 0.85540288298895 -3.0457163590776 -2.1903134760887 
47 0.141 0.56959055718121 0.8524615433489 -3.0427755275041 -2.1903139841552 
48 0.144 0.56861143632277 0.85099616990199 -3.0413125444995 -2.1903163745975 
49 0.147 0.56859514495015 0.85097178788148 -3.0412921797756 -2.1903203918941 
50 0.15 0.56950032032766 0.85232649292281 -3.0426522316406 -2.1903257387178 
51 0.153 0.57127070245406 0.85497608509172 -3.045308181687 -2.1903320965953 
52 0.156 0.5738384156439 0.85881898016975 -3.049158146712 -2.1903391665423 
53 0.159 0.57712719316612 0.86374103571822 -3.0540876800918 -2.1903466443736 
54 0.162 0.58105537587528 0.86962003889442 -3.0599743340876 -2.1903542951931 
55 0.165 0.58553863419273 0.87632978022763 -3.0666916747265 -2.1903618944989 
56 0.168 0.59049232607558 0.88374358260636 -3.0741128582692 -2.1903692756629 
57 0.171 0.59583344678814 0.89173721934847 -3.0821135181083 -2.1903762987598 
58 0.174 0.601482162782 0.90019120983928 -3.090574072405 -2.1903828625658 
59 0.177 0.60736295899187 0.90899253659932 -3.0993814670173 -2.190388930418 
60 0.18 0.61340541697716 0.91803580986784 -3.1084302626254 -2.1903944527575 
61 0.183 0.61954462999257 0.92722388880645 -3.1176233275664 -2.19039943876 
62 0.186 0.62572135809041 0.93646811362855 -3.1268720361684 -2.1904039225398 
63 0.189 0.63188191566849 0.94568813730116 -3.1360960779195 -2.1904079406184 
64 0.192 0.63797784469701 0.9548114364891 -3.1452229872601 -2.190411550771 
65 0.195 0.6439655006235 0.96377269181153 -3.1541874903091 -2.1904147984976 
66 0.198 0.64980564315674 0.97251317540013 -3.1629309097623 -2.1904177343622 
67 0.201 0.65546314486039 0.98098031477417 -3.1714006915865 -2.1904203768123 
68 0.204 0.66090686222259 0.98912749988043 -3.1795502101243 -2.1904227102438 
