4.44089e-15 -4.44089e-16 0 
4.44089e-15 -4.44089e-16 0 
4.44089e-15 -4.44089e-16 0 
4.44089e-15 -4.44089e-16 0 
4.44089e-15 -4.44089e-16 0 
4.44089e-15 1.33227e-15 0 
4.44089e-15 1.33227e-15 0 
5.32907e-15 2.66454e-15 0 
4.44089e-15 8.88178e-16 0 
4.21885e-15 4.44089e-16 0 
4.21885e-15 8.88178e-16 0 
4.21885e-15 8.88178e-16 0 
3.77476e-15 8.88178e-16 0 
3.77476e-15 8.88178e-16 0 
3.77476e-15 8.88178e-16 0 
3.77476e-15 8.88178e-16 0 
3.77476e-15 8.88178e-16 0 
3.77476e-15 8.88178e-16 0 
4.66294e-15 4.44089e-16 0 
4.21885e-15 4.44089e-16 0 
4.21885e-15 4.44089e-16 0 
4.44089e-15 4.44089e-16 0 
4.44089e-15 8.88178e-16 0 
4.44089e-15 8.88178e-16 0 
4.88498e-15 8.88178e-16 0 
4.44089e-15 8.88178e-16 0 
4.44089e-15 0 0 
4.44089e-15 0 0 
6.21725e-15 1.77636e-15 0 
4.44089e-15 -3.10862e-15 0 
4.88498e-15 -3.10862e-15 0 
4.88498e-15 4.44089e-16 0 
4.88498e-15 4.44089e-16 0 
5.77316e-15 1.33227e-15 0 
5.77316e-15 1.33227e-15 0 
5.77316e-15 1.33227e-15 0 
2.88658e-15 3.10862e-15 0 
3.33067e-15 3.10862e-15 0 
4.21885e-15 -4.44089e-16 0 
4.21885e-15 -4.44089e-16 0 
5.9952e-15 -4.44089e-16 0 
4.21885e-15 -4.44089e-16 0 
3.9968e-15 -8.88178e-16 0 
3.9968e-15 -8.88178e-16 0 
3.55271e-15 8.88178e-16 0 
3.55271e-15 -8.88178e-16 0 
5.32907e-15 -8.88178e-16 0 
4.44089e-15 -8.88178e-16 0 
4.44089e-15 -8.88178e-16 0 
3.10862e-15 -4.44089e-16 0 
5.77316e-15 -4.44089e-16 0 
5.32907e-15 -8.88178e-16 0 
4.44089e-15 0 0 
6.21725e-15 0 0 
6.21725e-15 0 0 
6.21725e-15 -4.44089e-16 0 
5.32907e-15 -4.44089e-16 0 
5.32907e-15 -8.88178e-16 0 
5.32907e-15 4.44089e-16 0 
